종목코드,종목명,상장일,분류체계,운용사,수익률(최근 1년),기초지수,추적오차,순자산총액,괴리율,변동성,복제방법,총보수,과세유형
"298770","KODEX 한국대만IT프리미어","2018/06/11","주식-업종섹터-정보기술","삼성자산운용","26.14","한국 대만 IT 프리미어지수","1.85","32449543982","0.04","높음","실물(패시브)","0.550000","배당소득세(보유기간과세)"
"476800","KODEX 한국부동산리츠인프라","2024/03/05","부동산-리츠","삼성자산운용","0.00","KRX 부동산리츠인프라 지수","0.95","128791447004","0.11","낮음","실물(패시브)","0.090000","비과세(분리과세부동산ETF)"
"450190","KODEX 한중반도체(합성)","2022/12/22","주식-업종섹터-업종테마","삼성자산운용","25.11","KRX CSI 한·중 반도체지수","0.12","8880320104","-0.17","매우높음","합성(패시브)","0.250000","배당소득세(보유기간과세)"
"450180","KODEX 한중전기차(합성)","2022/12/22","주식-업종섹터-업종테마","삼성자산운용","0.64","KRX CSI 한·중 전기차지수","0.13","6104361526","-1.04","높음","합성(패시브)","0.250000","배당소득세(보유기간과세)"
"266420","KODEX 헬스케어","2017/03/28","주식-업종섹터-헬스케어","삼성자산운용","34.72","KRX 헬스케어","1.66","76156173634","-0.16","매우높음","실물(패시브)","0.090000","비과세"
"364690","KODEX 혁신기술테마액티브","2020/09/29","주식-시장대표","삼성자산운용","6.69","코스피","5.05","7752555079","-0.01","보통","실물(액티브)","0.300000","배당소득세(보유기간과세)"
"069660","KOSEF 200","2002/10/14","주식-시장대표","키움투자자산운용","-5.12","코스피 200","0.69","368249931716","0.02","높음","실물(패시브)","0.050000","비과세"
"294400","KOSEF 200TR","2018/04/23","주식-시장대표","키움투자자산운용","-2.95","코스피 200 TR","0.37","690764090260","0.02","높음","실물(패시브)","0.012000","배당소득세(보유기간과세)"
"253250","KOSEF 200선물레버리지","2016/09/12","주식-시장대표","키움투자자산운용","-14.79","코스피 200 선물지수","0.75","6560606730","0.11","매우높음","실물(패시브)","0.460000","배당소득세(보유기간과세)"
"253240","KOSEF 200선물인버스","2016/09/12","주식-시장대표","키움투자자산운용","5.44","코스피 200 선물지수","0.34","3659646630","0.09","높음","실물(패시브)","0.460000","배당소득세(보유기간과세)"
"253230","KOSEF 200선물인버스2X","2016/09/22","주식-시장대표","키움투자자산운용","2.24","코스피 200 선물지수","0.89","7069575943","-0.08","매우높음","실물(패시브)","0.460000","배당소득세(보유기간과세)"
"460280","KOSEF Fn유전자혁신기술","2023/06/27","주식-업종섹터-헬스케어","키움투자자산운용","7.62","FnGuide 유전자혁신기술 지수(시장가격)","1.32","7253775881","-0.02","매우높음","실물(패시브)","0.400000","비과세"
"488200","KOSEF K-2차전지북미공급망","2024/07/23","주식-업종섹터-업종테마","키움투자자산운용","0.00","Solactive K-Battery North America Supply Chain 지수","0.61","6919449241","-0.24","매우높음","실물(패시브)","0.490000","비과세"
"488210","KOSEF K-반도체북미공급망","2024/07/23","주식-업종섹터-업종테마","키움투자자산운용","0.00","Solactive K-Semiconductor North America Supply Chain 지수","1.03","6687760173","-0.55","매우높음","실물(패시브)","0.490000","비과세"
"469790","KOSEF K-테크TOP10","2023/10/31","주식-업종섹터-업종테마","키움투자자산운용","-6.10","Solactive K-TechTOP10 Index(PR)","0.88","3160587577","0.09","높음","실물(패시브)","0.390000","비과세"
"100910","KOSEF KRX100","2008/01/23","주식-시장대표","키움투자자산운용","-3.92","KRX 100","0.69","7718707760","-0.02","높음","실물(패시브)","0.230000","비과세"
"450120","KOSEF SK그룹대표주","2022/12/23","주식-전략-기업그룹","키움투자자산운용","8.14","FnGuide SK그룹대표주 지수","0.68","5007052806","-0.18","매우높음","실물(패시브)","0.140000","비과세"
"104530","KOSEF 고배당","2008/07/29","주식-전략-배당","키움투자자산운용","24.38","MKF 웰스 고배당20","2.57","10014575259","-0.29","높음","실물(패시브)","0.400000","비과세"
"148070","KOSEF 국고채10년","2011/10/20","채권-국공채-장기","키움투자자산운용","3.55","KIS 10년 국고채 지수 (총수익)","0.17","400102397216","-0.03","매우낮음","실물(패시브)","0.050000","배당소득세(보유기간과세)"
"167860","KOSEF 국고채10년레버리지","2012/10/30","채권-국공채-장기","키움투자자산운용","6.28","KIS 10년 국고채 지수 (총수익)","1.00","31528325557","0.14","낮음","실물(패시브)","0.300000","배당소득세(보유기간과세)"
"114470","KOSEF 국고채3년","2009/07/31","채권-국공채-중기","키움투자자산운용","1.29","KTB INDEX(시장가격)","0.17","16548598539","-0.02","매우낮음","실물(패시브)","0.050000","배당소득세(보유기간과세)"
"473490","KOSEF 글로벌AI반도체","2023/12/21","주식-업종섹터-업종테마","키움투자자산운용","0.00","Solactive Global AI Semiconductor Index (Price Return)","0.62","40943815172","-0.54","매우높음","실물(패시브)","0.400000","배당소득세(보유기간과세)"
"489860","KOSEF 글로벌전력GRID인프라","2024/08/27","주식-업종섹터-업종테마","키움투자자산운용","0.00","NASDAQ OMX Clean Edge Smart Grid Infrastructure Index","3.07","8927088632","-1.42","보통","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"473500","KOSEF 글로벌전력반도체","2023/12/21","주식-업종섹터-업종테마","키움투자자산운용","0.00","Solactive Global Power Semiconductor Index (Price Return)","1.16","5146798712","-1.32","매우높음","실물(패시브)","0.400000","배당소득세(보유기간과세)"
"394350","KOSEF 글로벌퓨처모빌리티","2021/07/20","주식-업종섹터-업종테마","키움투자자산운용","29.06","MSCI ACWI IMI 퓨처모빌리티 ESG 지수(시장가격)","8.64","29022139847","-0.10","매우높음","실물(패시브)","0.310000","배당소득세(보유기간과세)"
"130730","KOSEF 단기자금","2010/07/29","채권-혼합-단기","키움투자자산운용","0.00","MK 머니마켓 지수(총수익)","0.03","105422895438","0.01","매우낮음","실물(패시브)","0.050000","배당소득세(보유기간과세)"
"411860","KOSEF 독일DAX","2021/12/22","주식-시장대표","키움투자자산운용","23.32","DAX Index(PR)","0.85","6744584653","-1.40","보통","실물(패시브)","0.250000","배당소득세(보유기간과세)"
"430500","KOSEF 물가채KIS","2022/05/31","채권-국공채-장기","키움투자자산운용","5.49","KIS TIPS 지수(총수익)","0.34","11632745137","0.11","매우낮음","실물(패시브)","0.150000","배당소득세(보유기간과세)"
"426330","KOSEF 미국ETF산업STOXX","2022/04/26","주식-업종섹터-업종테마","키움투자자산운용","33.33","STOXX USA ETF Industry Index (KRW)","0.56","3091229020","-0.36","보통","실물(패시브)","0.520000","배당소득세(보유기간과세)"
"449770","KOSEF 미국S&P500","2022/12/20","주식-시장대표","키움투자자산운용","42.78","S&P 500","0.55","85874268997","-0.20","낮음","실물(패시브)","0.021000","배당소득세(보유기간과세)"
"449780","KOSEF 미국S&P500(H)","2022/12/20","주식-시장대표","키움투자자산운용","27.54","S&P 500","1.41","15437520594","-0.24","낮음","실물(패시브)","0.040000","배당소득세(보유기간과세)"
"453080","KOSEF 미국나스닥100(H)","2023/03/14","주식-시장대표","키움투자자산운용","31.66","NASDAQ 100","1.60","45045329061","-0.18","보통","실물(패시브)","0.040000","배당소득세(보유기간과세)"
"138230","KOSEF 미국달러선물","2011/02/24","통화-미국달러","키움투자자산운용","11.10","미국달러선물지수","0.60","37067445221","-0.20","매우낮음","실물(패시브)","0.370000","배당소득세(보유기간과세)"
"225800","KOSEF 미국달러선물레버리지","2015/08/10","통화-미국달러","키움투자자산운용","30.17","미국달러선물지수","0.99","18972420511","-0.26","보통","실물(패시브)","0.640000","배당소득세(보유기간과세)"
"139660","KOSEF 미국달러선물인버스","2011/04/01","통화-미국달러","키움투자자산운용","-10.03","미국달러선물지수","0.48","8043013819","0.03","매우낮음","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"230480","KOSEF 미국달러선물인버스2X","2015/11/16","통화-미국달러","키움투자자산운용","-21.58","미국달러선물지수","0.95","10155276410","0.25","낮음","실물(패시브)","0.640000","배당소득세(보유기간과세)"
"373790","KOSEF 미국방어배당성장나스닥","2020/12/24","주식-전략-배당","키움투자자산운용","17.40","Nasdaq US Low Volatility Dividend Achievers Index","0.51","4865088238","-0.35","낮음","실물(패시브)","0.400000","배당소득세(보유기간과세)"
"483030","KOSEF 미국블록버스터바이오테크의약품+","2024/05/28","주식-업종섹터-업종테마","키움투자자산운용","0.00","Solactive Blockbuster Biotech Drugs Index(PR)","0.48","10631915230","-0.26","낮음","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"498270","KOSEF 미국양자컴퓨팅","2024/12/17","주식-업종섹터-업종테마","키움투자자산운용","0.00","Solactive U.S. Quantum Computing Index(PR)","0.00","7492067163","3.11","매우낮음","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"474800","KOSEF 미국원유에너지기업","2024/01/16","주식-업종섹터-에너지화학","키움투자자산운용","0.00","MSCI US IMI Energy 25/50 Index(Price Return)","0.78","6965755499","-0.04","보통","실물(패시브)","0.290000","배당소득세(보유기간과세)"
"104520","KOSEF 블루칩","2008/07/29","주식-규모-대형주","키움투자자산운용","4.29","MKF 블루칩","0.62","9811444915","-0.44","보통","실물(패시브)","0.400000","비과세"
"483020","KOSEF 의료AI","2024/05/28","주식-업종섹터-업종테마","키움투자자산운용","0.00","FnGuide 의료AI 지수","1.20","7587191353","-0.11","매우높음","실물(패시브)","0.490000","비과세"
"200250","KOSEF 인도Nifty50(합성)","2014/06/26","주식-시장대표","키움투자자산운용","22.08","Nifty 50 Index","0.90","238138081764","-1.36","보통","합성(패시브)","0.290000","배당소득세(보유기간과세)"
"441330","KOSEF 차이나A50커넥트MSCI","2022/09/20","주식-시장대표","키움투자자산운용","28.80","MSCI China A50 Connect Index","1.05","7237326376","-0.36","높음","실물(패시브)","0.200000","배당소득세(보유기간과세)"
"454180","KOSEF 차이나내수소비TOP CSI","2023/04/04","주식-업종섹터-업종테마","키움투자자산운용","17.98","CSI SH-HK-SZ Consumer Top Index","1.82","4744901350","0.38","매우높음","실물(패시브)","0.420000","배당소득세(보유기간과세)"
"496090","KOSEF 코리아밸류업","2024/11/04","주식-시장대표","키움투자자산운용","0.00","코리아 밸류업 지수","0.71","20784482147","-0.45","높음","실물(패시브)","0.009000","비과세"
"316670","KOSEF 코스닥150","2019/01/22","주식-시장대표","키움투자자산운용","-14.48","코스닥 150","0.26","13868400969","-0.54","매우높음","실물(패시브)","0.150000","비과세"
"291630","KOSEF 코스닥150선물레버리지","2018/03/16","주식-시장대표","키움투자자산운용","-33.20","F-코스닥150 지수","2.30","2630549448","-0.48","매우높음","실물(패시브)","0.090000","배당소득세(보유기간과세)"
"291620","KOSEF 코스닥150선물인버스","2018/03/16","주식-시장대표","키움투자자산운용","10.32","F-코스닥150 지수","0.34","4624063305","-0.20","매우높음","실물(패시브)","0.090000","배당소득세(보유기간과세)"
"467540","KOSEF 코스닥글로벌","2023/10/24","주식-시장대표","키움투자자산운용","-2.47","코스닥 글로벌 지수","3.51","7567798365","0.36","매우높음","실물(패시브)","0.070000","비과세"
"153270","KOSEF 코스피100","2012/02/28","주식-시장대표","키움투자자산운용","-5.18","코스피 100","0.75","6375087669","0.02","높음","실물(패시브)","0.195000","비과세"
"122260","KOSEF 통안채1년","2010/01/14","채권-국공채-단기","키움투자자산운용","0.86","MK 통안채지수(총수익)","0.05","41438878891","0.00","매우낮음","실물(패시브)","0.050000","배당소득세(보유기간과세)"
"487130","KoAct AI인프라액티브","2024/07/09","주식-업종섹터-업종테마","삼성액티브자산운용","0.00","Solactive AI인프라 지수","17.06","6712653757","0.03","매우높음","실물(액티브)","0.500000","배당소득세(보유기간과세)"
"471040","KoAct 글로벌AI&로봇액티브","2023/11/21","주식-업종섹터-업종테마","삼성액티브자산운용","53.66","iSelect 글로벌AI&로봇PR지수","14.87","32743538697","-0.23","매우높음","실물(액티브)","0.500000","배당소득세(보유기간과세)"
"475070","KoAct 글로벌기후테크인프라액티브","2024/01/18","주식-업종섹터-업종테마","삼성액티브자산운용","0.00","Solactive 글로벌기후테크인프라 PR 지수","10.73","9629994422","-0.09","매우높음","실물(액티브)","0.500000","배당소득세(보유기간과세)"
"490330","KoAct 미국뇌질환치료제액티브","2024/09/03","주식-업종섹터-업종테마","삼성액티브자산운용","0.00","Solactive 미국뇌질환치료제 PR 지수","7.68","10510126953","-1.14","매우높음","실물(액티브)","0.500000","배당소득세(보유기간과세)"
