일자,종목코드,종목명,관리여부,종가,EPS,PER,BPS,PBR,주당배당금,배당수익률
2019/07/12,089470,HDC현대EP,-,"5,320",275,19.35,"8,849",0.6,60,1.13
2019/07/12,090435,아모레퍼시픽우,-,"86,000",-,-,-,-,"1,185",1.38
2019/07/12,091090,세원셀론텍,-,"3,150",-,-,"2,752",1.14,0,0
2019/07/12,091810,티웨이항공,-,"6,180",946,6.53,"4,805",1.29,0,0
2019/07/12,094280,효성ITX,-,"10,000",621,16.1,"3,844",2.6,500,5
2019/07/12,095570,AJ네트웍스,-,"5,070","1,124",4.51,"7,231",0.7,100,1.97
2019/07/12,097955,CJ제일제당 우,-,"125,000",-,-,-,-,"3,550",2.84
2019/07/12,101060,SBS미디어홀딩스,-,"2,250",81,27.78,"5,050",0.45,0,0
2019/07/12,101530,해태제과식품,-,"9,070",92,98.59,"9,832",0.92,150,1.65
2019/07/12,102280,쌍방울,-,"1,095",-,-,"1,580",0.69,0,0
2019/07/12,102460,이연제약,-,"15,600",81,192.59,"13,329",1.17,500,3.21
2019/07/12,103590,일진전기,-,"3,180",-,-,"8,099",0.39,0,0
2019/07/12,104700,한국철강,-,"5,860",264,22.2,"15,575",0.38,200,3.41
2019/07/12,107590,미원홀딩스,-,"42,200","4,155",10.16,"56,573",0.75,400,0.95
2019/07/12,108675,LG하우시스우,-,"30,300",-,-,-,-,300,0.99
2019/07/12,111110,호전실업,-,"12,800",589,21.73,"14,578",0.88,250,1.95
2019/07/12,112610,씨에스윈드,-,"39,900",378,105.56,"17,476",2.28,400,1
2019/07/12,117580,대성에너지,-,"5,510",469,11.75,"10,981",0.5,250,4.54
2019/07/12,118000,우리들휴브레인,-,"2,560",-,-,757,3.38,0,0
2019/07/12,119650,KC코트렐,-,"6,390",320,19.97,"5,996",1.07,80,1.25
2019/07/12,120030,조선선재,-,"83,000","10,397",7.98,"81,594",1.02,"1,500",1.81
2019/07/12,120115,코오롱인더우,-,"20,650",-,-,-,-,950,4.6
2019/07/12,123690,한국화장품,-,"9,580",-,-,"3,285",2.92,0,0
2019/07/12,123700,SJM,-,"3,480",267,13.03,"10,107",0.34,100,2.87
2019/07/12,126560,현대에이치씨엔,-,"3,910",362,10.8,"6,326",0.62,60,1.53
2019/07/12,128820,대성산업,-,"4,710",-,-,"10,526",0.45,0,0
2019/07/12,129260,인터지스,-,"2,600",-,-,"6,803",0.38,0,0
2019/07/12,133820,화인베스틸,-,"3,190",67,47.61,"3,410",0.94,0,0
2019/07/12,134380,미원화학,-,"40,350","3,675",10.98,"41,025",0.98,"1,000",2.48
2019/07/12,136490,선진,-,"10,750",754,14.26,"13,312",0.81,50,0.47
2019/07/12,138250,엔에스쇼핑,-,"11,000","1,045",10.53,"13,093",0.84,150,1.36
2019/07/12,138490,코오롱플라스틱,-,"5,240",323,16.22,"5,189",1.01,120,2.29
2019/07/12,143210,핸즈코퍼레이션,-,"6,430",194,33.14,"14,649",0.44,100,1.56
2019/07/12,145995,삼양사우,-,"36,250",-,-,-,-,"1,550",4.28
2019/07/12,152330,코리아오토글라스,-,"18,800","2,167",8.68,"17,250",1.09,800,4.26
2019/07/12,161000,애경유화,-,"7,970","1,682",4.74,"10,767",0.74,350,4.39
2019/07/12,183190,아세아시멘트,-,"93,100","4,005",23.25,"200,011",0.47,"1,500",1.61
2019/07/12,195870,해성디에스,-,"13,200","1,226",10.77,"11,549",1.14,300,2.27
2019/07/12,200880,서연이화,-,"5,440",-,-,"24,214",0.22,100,1.84
2019/07/12,210540,디와이파워,-,"13,100","2,311",5.67,"13,601",0.96,200,1.53
2019/07/12,214390,경보제약,-,"9,480",549,17.27,"6,233",1.52,200,2.11
2019/07/12,214420,토니모리,-,"11,250",-,-,"5,966",1.89,100,0.89
2019/07/12,226320,잇츠한불,-,"22,200",468,47.44,"19,833",1.12,150,0.68
2019/07/12,227840,현대코퍼레이션홀딩스,-,"13,300",513,25.93,"18,415",0.72,500,3.76
2019/07/12,229640,LS전선아시아,-,"8,150",323,25.23,"4,078",2,160,1.96
2019/07/12,234080,JW생명과학,-,"23,900",999,23.92,"6,900",3.46,500,2.09
2019/07/12,248170,샘표식품,-,"30,500","3,940",7.74,"28,830",1.06,200,0.66
2019/07/12,264900,크라운제과,-,"9,500","1,029",9.23,"9,640",0.99,250,2.63
2019/07/12,26490K,크라운제과우,-,"8,140",-,-,-,-,252,3.1
2019/07/12,267290,경동도시가스,-,"31,250","7,235",4.32,"67,853",0.46,875,2.8
2019/07/12,272550,삼양패키징,-,"18,450","1,507",12.24,"18,679",0.99,500,2.71
2019/07/12,281820,케이씨텍,-,"16,300","2,741",5.95,"12,953",1.26,270,1.66
2019/07/12,282690,동아타이어,-,"13,200","1,178",11.21,"24,769",0.53,300,2.27
2019/07/12,28513K,SK케미칼우,-,"24,250",-,-,-,-,450,1.86
2019/07/12,286940,롯데정보통신,-,"39,850","2,205",18.07,"24,419",1.63,650,1.63
2019/07/12,293480,하나제약,-,"24,200","1,974",12.26,"12,678",1.91,280,1.16
2019/07/12,306200,세아제강,-,"71,700","2,481",28.9,"195,132",0.37,"1,800",2.51
2019/07/12,000087,하이트진로2우B,-,"16,700",-,-,-,-,850,5.09
2019/07/12,000227,유유제약2우B,-,"18,700",-,-,-,-,210,1.12
2019/07/12,000325,노루홀딩스우,-,"19,400",-,-,-,-,455,2.35
2019/07/12,001460,BYC,-,"231,500","10,891",21.26,"485,043",0.48,"1,000",0.43
2019/07/12,002025,코오롱우,-,"11,500",-,-,-,-,550,4.78
2019/07/12,003460,유화증권,-,"12,600",469,26.87,"30,739",0.41,750,5.95
2019/07/12,005257,녹십자홀딩스2우,-,"17,350",-,-,-,-,250,1.44
2019/07/12,006570,대림통상,-,"4,240",-,-,"6,988",0.61,150,3.54
2019/07/12,007575,일양약품우,-,"19,400",-,-,-,-,0,0
2019/07/12,009140,경인전자,-,"26,700",-,-,"34,788",0.77,250,0.94
2019/07/12,084695,대상홀딩스우,-,"5,930",-,-,-,-,200,3.37
2019/07/12,025620,제이준코스메틱,-,"6,010",-,-,"4,764",1.26,0,0
2019/07/12,001380,SG충방,-,"2,105",74,28.45,"2,826",0.74,0,0
2019/07/12,009320,대우부품,-,"2,215",24,92.29,825,2.68,0,0
2019/07/12,014160,대영포장,-,"1,205",104,11.59,"1,295",0.93,0,0
2019/07/12,007280,한국특수형강,-,"1,675",-,-,"2,926",0.57,0,0
2019/07/12,023800,인지컨트롤스,-,"6,220",205,30.34,"12,551",0.5,100,1.61
2019/07/12,000040,KR모터스,-,500,-,-,279,1.79,0,0
2019/07/12,008250,이건산업,-,"8,770",648,13.53,"16,355",0.54,200,2.28
2019/07/12,013870,지엠비코리아,-,"6,240",7,891.43,"11,678",0.53,30,0.48
2019/07/12,016880,웅진,-,"1,535",-,-,"3,194",0.48,0,0
2019/07/12,085310,엔케이,-,"1,265",-,-,"1,511",0.84,0,0
2019/07/12,210980,SK디앤디,-,"24,500","3,237",7.57,"18,315",1.34,600,2.45
2019/07/12,014990,인디에프,-,"3,580",4,895,"1,124",3.19,0,0
2019/07/12,004920,씨아이테크,-,516,-,-,426,1.21,0,0
2019/07/12,003030,세아제강지주,-,"57,000","65,799",0.87,"227,270",0.25,"1,800",3.16
2019/07/12,011090,에넥스,-,"1,255",25,50.2,985,1.27,10,0.8
2019/07/12,003075,코오롱글로벌우,-,"17,100",-,-,-,-,150,0.88
2019/07/12,001065,JW중외제약우,-,"25,800",-,-,-,-,350,1.36
2019/07/12,006345,대원전선우,-,"3,265",-,-,-,-,0,0
2019/07/12,009270,신원,-,"2,470",-,-,"2,389",1.03,0,0
2019/07/12,002100,경농,-,"15,850",310,51.13,"8,437",1.88,250,1.58
2019/07/12,003610,방림,-,"2,230",77,28.96,"4,389",0.51,58,2.6
2019/07/12,004100,태양금속,-,"1,150",-,-,"2,429",0.47,5,0.43
2019/07/12,010040,한국내화,-,"5,410",336,16.1,"5,661",0.96,35,0.65
2019/07/12,015540,메디파트너생명공학,-,"6,540",-,-,654,10,0,0
2019/07/12,014915,성문전자우,-,"12,900",-,-,-,-,0,0
2019/07/12,032560,황금에스티,-,"8,280","1,038",7.98,"16,519",0.5,50,0.6
2019/07/12,068290,삼성출판사,-,"16,300",33,493.94,"8,686",1.88,100,0.61
2019/07/12,092780,동양피스톤,-,"5,130",874,5.87,"7,118",0.72,120,2.34
2019/07/12,071970,STX중공업,-,"3,720",-,-,"5,479",0.68,0,0
2019/07/12,090355,노루페인트우,-,"11,200",-,-,-,-,255,2.28
2019/07/12,069730,DSR제강,-,"4,915",513,9.58,"9,454",0.52,40,0.81
2019/07/12,004985,성신양회우,-,"11,400",-,-,-,-,200,1.75
2019/07/12,070960,용평리조트,-,"8,000",212,37.74,"8,604",0.93,70,0.88
2019/07/12,005010,휴스틸,-,"12,100","2,362",5.12,"53,885",0.22,400,3.31
2019/07/12,013360,일성건설,-,"1,430",45,31.78,"1,669",0.86,0,0
2019/07/12,010420,한솔PNS,-,"1,695",175,9.69,"1,878",0.9,15,0.88
2019/07/12,003220,대원제약,-,"16,250","1,227",13.24,"9,334",1.74,260,1.6
2019/07/12,005110,한창,-,"3,355",-,-,905,3.71,0,0
2019/07/12,015260,에이엔피,-,419,-,-,806,0.52,0,0
2019/07/12,155660,DSR,-,"4,865",494,9.85,"9,127",0.53,50,1.03
2019/07/12,001360,삼성제약,-,"2,420",-,-,"2,261",1.07,0,0
2019/07/12,001570,금양,-,"2,260",533,4.24,"1,822",1.24,80,3.54
2019/07/12,004565,현대비앤지스틸우,-,"65,200",-,-,-,-,150,0.23
2019/07/12,078520,에이블씨엔씨,-,"11,500",-,-,"11,793",0.98,0,0
2019/07/12,003580,넥스트사이언스,-,"4,090",-,-,"3,056",1.34,0,0
2019/07/12,008040,사조동아원,-,"1,325",135,9.81,"1,262",1.05,0,0
2019/07/12,033530,세종공업,-,"5,220",-,-,"17,522",0.3,50,0.96
2019/07/12,003570,S&T중공업,-,"7,050",716,9.85,"18,284",0.39,200,2.84
2019/07/12,100840,S&TC,-,"15,650",250,62.6,"30,849",0.51,0,0
2019/07/12,005090,삼광글라스,-,"37,000",-,-,"57,464",0.64,750,2.03
2019/07/12,011230,삼화전자,-,"2,950",-,-,"1,422",2.07,0,0
2019/07/12,001720,신영증권,-,"59,200","7,931",7.46,"68,060",0.87,"2,750",4.65
2019/07/12,001725,신영증권우,-,"54,500",-,-,-,-,"2,800",5.14
2019/07/12,002630,오리엔트바이오,-,503,-,-,310,1.62,0,0
2019/07/12,008110,대동전자,-,"5,080",62,81.94,"11,629",0.44,0,0
2019/07/12,008870,금비,-,"66,200","8,486",7.8,"98,534",0.67,"1,700",2.57
2019/07/12,018500,동원금속,-,875,-,-,"1,454",0.6,0,0
2019/07/12,092440,기신정기,-,"4,430",299,14.82,"7,680",0.58,150,3.39
2019/07/12,307950,현대오토에버,-,"52,400","2,614",20.05,"21,602",2.43,690,1.32
2019/07/12,003070,코오롱글로벌,-,"9,460",569,16.63,"17,342",0.55,100,1.06
2019/07/12,005030,부산주공,-,584,-,-,"1,339",0.44,0,0
2019/07/12,095720,웅진씽크빅,-,"2,610",542,4.82,"7,369",0.35,0,0
2019/07/12,001020,페이퍼코리아,-,805,-,-,380,2.12,0,0
2019/07/12,002720,국제약품,-,"4,320",126,34.29,"3,735",1.16,30,0.69
2019/07/12,024070,WISCOM,-,"2,680",69,38.84,"7,646",0.35,0,0
2019/07/12,123890,한국자산신탁,-,"3,995",921,4.34,"5,257",0.76,200,5.01
2019/07/12,249420,일동제약,-,"18,900",562,33.63,"12,238",1.54,400,2.12
2019/07/12,001210,금호전기,-,"3,370",-,-,"7,070",0.48,0,0
2019/07/12,001290,상상인증권,-,"2,255",-,-,"1,944",1.16,0,0
2019/07/12,000230,일동홀딩스,-,"12,650",-,-,"14,935",0.85,200,1.58
2019/07/12,004840,DRB동일,-,"5,850",307,19.06,"17,183",0.34,110,1.88
2019/07/12,006490,인스코비,-,"2,890",-,-,344,8.4,0,0
2019/07/12,163560,동일고무벨트,-,"6,440",771,8.35,"14,032",0.46,90,1.4
2019/07/12,001745,SK네트웍스우,-,"111,500",-,-,-,-,145,0.13
2019/07/12,005450,신한,관리종목,"4,945",-,-,"6,682",0.74,0,0
2019/07/12,058860,KTis,-,"2,330",234,9.96,"4,605",0.51,80,3.43
2019/07/12,134790,시디즈,-,"45,250","2,393",18.91,"12,567",3.6,300,0.66
2019/07/12,298690,에어부산,-,"7,420",430,17.26,"2,925",2.54,100,1.35
2019/07/12,001620,케이비아이동국실업,-,894,-,-,"3,265",0.27,0,0
2019/07/12,005420,코스모화학,-,"11,350",-,-,"6,236",1.82,0,0
2019/07/12,032350,롯데관광개발,-,"11,900",-,-,"4,353",2.73,0,0
2019/07/12,069460,대호에이엘,-,"4,150",28,148.21,"1,077",3.85,0,0
2019/07/12,014825,동원시스템즈우,-,"34,900",-,-,-,-,550,1.58
2019/07/12,001530,DI동일,-,"82,200",14,"5,871.43","198,666",0.41,"1,500",1.82
2019/07/12,002710,TCC스틸,-,"2,420",465,5.2,"5,010",0.48,80,3.31
2019/07/12,002810,삼영무역,-,"16,300","1,650",9.88,"18,952",0.86,300,1.84
2019/07/12,000885,한화우,-,"32,100",-,-,-,-,750,2.34
2019/07/12,002220,한일철강,-,"2,130",-,-,"7,115",0.3,0,0
2019/07/12,18064K,한진칼우,-,"37,150",-,-,-,-,325,0.87
2019/07/12,003495,대한항공우,-,"16,650",-,-,-,-,300,1.8
2019/07/12,009835,한화케미칼우,-,"13,000",-,-,-,-,250,1.92
2019/07/12,027740,마니커,-,914,-,-,649,1.41,0,0
2019/07/12,008355,남선알미우,-,"35,200",-,-,-,-,0,0
2019/07/12,027390,한화갤러리아타임월드,-,"21,800","1,619",13.47,"36,650",0.59,300,1.38
2019/07/12,030790,동양네트웍스,-,"1,790",-,-,937,1.91,0,0
2019/07/12,214330,금호에이치티,-,"5,230",632,8.28,"7,887",0.66,0,0
2019/07/12,000995,DB하이텍1우,-,"40,350",-,-,-,-,300,0.74
2019/07/12,002990,금호산업,-,"13,350",-,-,"9,808",1.36,500,3.75
2019/07/12,267850,아시아나IDT,-,"21,700","1,542",14.07,"13,924",1.56,500,2.3
2019/07/12,001470,삼부토건,-,819,-,-,"1,591",0.51,0,0
2019/07/12,005960,동부건설,-,"11,200","3,507",3.19,"17,157",0.65,300,2.68
2019/07/12,011155,CJ씨푸드1우,-,"31,800",-,-,-,-,0,0
2019/07/12,012600,청호컴넷,-,"3,625",188,19.28,"2,893",1.25,0,0
2019/07/12,005305,롯데칠성우,-,"76,200",-,-,-,-,"2,705",3.55
2019/07/12,006125,SK디스커버리우,-,"18,100",-,-,-,-,650,3.59
2019/07/12,058850,KTcs,-,"2,180",271,8.04,"3,661",0.6,90,4.13
2019/07/12,002780,진흥기업,-,"2,375",41,57.93,537,4.42,0,0
2019/07/12,002785,진흥기업우B,-,"5,670",-,-,-,-,0,0
2019/07/12,002787,진흥기업2우B,-,"14,850",-,-,-,-,0,0
2019/07/12,014280,금강공업,-,"4,690",653,7.18,"11,452",0.41,100,2.13
2019/07/12,017810,풀무원,-,"12,100",591,20.47,"7,859",1.54,102,0.84
2019/07/12,101140,비티원,-,"3,685",73,50.48,805,4.58,0,0
2019/07/12,011000,진원생명과학,-,"4,345",-,-,"1,389",3.13,0,0
2019/07/12,011150,CJ씨푸드,-,"2,595",60,43.25,"1,710",1.52,0,0
2019/07/12,001529,동양3우B,-,"30,400",-,-,-,-,150,0.49
2019/07/12,004980,성신양회,-,"9,250",669,13.83,"15,319",0.6,150,1.62
2019/07/12,014130,한익스프레스,-,"6,400",441,14.51,"5,573",1.15,60,0.94
2019/07/12,044380,주연테크,-,436,-,-,441,0.99,0,0
2019/07/12,001795,대한제당우,-,"12,900",-,-,-,-,575,4.46
2019/07/12,001799,대한제당3우B,-,"23,600",-,-,-,-,575,2.44
2019/07/12,103130,웅진에너지,관리종목,914,-,-,"1,334",0.69,0,0
2019/07/12,145210,세화아이엠씨,관리종목,"2,990",-,-,924,3.24,0,0
2019/07/12,023450,동남합성,-,"24,850","1,639",15.16,"16,991",1.46,"3,400",13.68
2019/07/12,144620,코오롱머티리얼,-,"1,840",-,-,"1,160",1.59,0,0
2019/07/12,007540,샘표,-,"40,700","5,797",7.02,"52,168",0.78,200,0.49
2019/07/12,007120,미래아이앤지,-,361,-,-,426,0.85,0,0
2019/07/12,012800,대창,-,"1,395",128,10.9,"2,013",0.69,30,2.15
2019/07/12,002880,대유에이텍,-,"1,000",-,-,898,1.11,0,0
2019/07/12,011280,태림포장,-,"6,430",315,20.41,"4,605",1.4,233,3.62
2019/07/12,011690,유양디앤유,-,"7,200",-,-,"1,900",3.79,0,0
2019/07/12,097230,한진중공업,관리종목,"5,790",-,-,-,-,0,0
2019/07/12,004710,한솔테크닉스,-,"6,490",-,-,"8,394",0.77,0,0
2019/07/12,100220,비상교육,-,"8,360",199,42.01,"15,926",0.52,200,2.39
2019/07/12,004270,남성,-,"4,060",-,-,"2,295",1.77,25,0.62
2019/07/12,047400,유니온머티리얼,-,"2,860",-,-,"1,863",1.54,35,1.22
2019/07/12,001067,JW중외제약2우B,-,"41,900",-,-,-,-,325,0.78
2019/07/12,002995,금호산업우,-,"56,800",-,-,-,-,550,0.97
2019/07/12,000890,보해양조,-,"1,250",-,-,718,1.74,0,0
2019/07/12,004150,한솔홀딩스,-,"5,080",-,-,"8,673",0.59,0,0
2019/07/12,013000,세우글로벌,-,"1,880",22,85.45,"1,378",1.36,0,0
2019/07/12,000910,유니온,-,"4,935",-,-,"7,203",0.69,100,2.03
2019/07/12,007630,폴루스바이오팜,관리종목,"1,795",-,-,"1,179",1.52,0,0
2019/07/12,011930,신성이엔지,-,"1,210",76,15.92,660,1.83,0,0
2019/07/12,016380,동부제철,관리종목,"7,130",-,-,"2,210",3.23,0,0
2019/07/12,016385,동부제철우,관리종목,"32,650",-,-,-,-,0,0
2019/07/12,000020,동화약품,-,"9,530",365,26.11,"10,636",0.9,120,1.26
2019/07/12,000060,메리츠화재,-,"19,450","2,122",9.17,"20,025",0.97,820,4.22
2019/07/12,000370,한화손해보험,-,"3,725",648,5.75,"12,126",0.31,130,3.49
2019/07/12,001270,부국증권,-,"20,750","3,194",6.5,"34,534",0.6,"1,200",5.78
2019/07/12,001500,현대차증권,-,"10,250","1,724",5.95,"30,232",0.34,450,4.39
2019/07/12,001820,삼화콘덴서,-,"46,550","6,023",7.73,"12,163",3.83,300,0.64
2019/07/12,002360,SH에너지화학,-,"1,220",21,58.1,932,1.31,23,1.89
2019/07/12,002460,화성산업,-,"13,450","4,065",3.31,"30,102",0.45,930,6.91
2019/07/12,003090,대웅,-,"16,450",692,23.77,"9,797",1.68,100,0.61
2019/07/12,003300,한일홀딩스,-,"52,200","93,935",0.56,"166,813",0.31,"2,200",4.21
2019/07/12,003470,유안타증권,-,"3,070",509,6.03,"5,598",0.55,0,0
2019/07/12,003540,대신증권,-,"13,100","1,961",6.68,"22,693",0.58,620,4.73
2019/07/12,003690,코리안리,-,"8,260",810,10.2,"18,590",0.44,275,3.33
2019/07/12,004430,송원산업,-,"22,200","1,587",13.99,"17,163",1.29,160,0.72
2019/07/12,005500,삼진제약,-,"29,150","2,075",14.05,"14,771",1.97,800,2.74
2019/07/12,005690,파미셀,-,"8,030",-,-,792,10.14,0,0
2019/07/12,005880,대한해운,-,"27,700","3,488",7.94,"31,606",0.88,0,0
2019/07/12,007690,국도화학,-,"47,500","8,056",5.9,"84,082",0.56,"1,500",3.16
2019/07/12,007700,F&F,-,"81,200","7,089",11.45,"25,593",3.17,650,0.8
2019/07/12,008730,율촌화학,-,"13,100",593,22.09,"13,549",0.97,500,3.82
2019/07/12,009410,태영건설,-,"14,300","2,770",5.16,"12,847",1.11,125,0.87
2019/07/12,009450,경동나비엔,-,"40,500","1,961",20.65,"21,969",1.84,250,0.62
2019/07/12,009970,영원무역홀딩스,-,"54,100","7,432",7.28,"83,983",0.64,800,1.48
2019/07/12,011760,현대상사,-,"22,300",-,-,"23,039",0.97,600,2.69
2019/07/12,012510,더존비즈온,-,"65,000","1,441",45.11,"6,046",10.75,450,0.69
2019/07/12,014580,백광소재,-,"4,045",142,28.49,"4,734",0.85,100,2.47
2019/07/12,018670,SK가스,-,"78,400","6,763",11.59,"171,545",0.46,"3,000",3.83
2019/07/12,020560,아시아나항공,-,"6,140",-,-,"4,576",1.34,0,0
2019/07/12,024720,한국콜마홀딩스,-,"27,300","3,608",7.57,"19,558",1.4,195,0.71
2019/07/12,029460,케이씨,-,"14,200","15,646",0.91,"26,927",0.53,220,1.55
2019/07/12,029530,신도리코,-,"46,300","3,563",12.99,"86,464",0.54,"1,600",3.46
2019/07/12,031440,신세계푸드,-,"84,700","2,198",38.54,"81,835",1.04,750,0.89
2019/07/12,033240,자화전자,-,"10,750",-,-,"15,473",0.69,200,1.86
2019/07/12,033920,무학,-,"10,900",-,-,"17,770",0.61,350,3.21
2019/07/12,034120,SBS,-,"19,000",275,69.09,"30,678",0.62,0,0
2019/07/12,034310,NICE,-,"21,300","1,604",13.28,"17,008",1.25,180,0.85
2019/07/12,034830,한국토지신탁,-,"2,210",682,3.24,"3,252",0.68,110,4.98
2019/07/12,036580,팜스코,-,"5,740",105,54.67,"8,326",0.69,50,0.87
2019/07/12,037560,CJ헬로,-,"6,670",512,13.03,"13,677",0.49,75,1.12
2019/07/12,039490,키움증권,-,"78,400","7,230",10.84,"80,397",0.98,"1,500",1.91
2019/07/12,042700,한미반도체,-,"7,130",966,7.38,"3,767",1.89,250,3.51
2019/07/12,071320,지역난방공사,-,"53,300",-,-,"134,743",0.4,0,0
2019/07/12,078000,텔코웨어,-,"17,350","1,127",15.39,"11,412",1.52,650,3.75
2019/07/12,079980,휴비스,-,"7,090",561,12.64,"11,745",0.6,300,4.23
2019/07/12,082640,동양생명,-,"4,310",351,12.28,"14,073",0.31,100,2.32
2019/07/12,085620,미래에셋생명,-,"4,240",760,5.58,"10,422",0.41,170,4.01
2019/07/12,089590,제주항공,-,"28,700","2,696",10.65,"14,509",1.98,650,2.26
2019/07/12,090350,노루페인트,-,"7,680",623,12.33,"15,042",0.51,250,3.26
2019/07/12,102260,동성코퍼레이션,-,"5,710",-,-,"6,223",0.92,200,3.5
2019/07/12,122900,아이마켓코리아,-,"11,300",357,31.65,"10,560",1.07,450,3.98
2019/07/12,130660,한전산업,-,"3,505",371,9.45,"2,312",1.52,169,4.82
2019/07/12,138040,메리츠금융지주,-,"13,650","2,169",6.29,"17,639",0.77,470,3.44
2019/07/12,145720,덴티움,-,"71,100","3,972",17.9,"17,535",4.05,150,0.21
2019/07/12,175330,JB금융지주,-,"5,770","1,391",4.15,"15,898",0.36,180,3.12
2019/07/12,180640,한진칼,-,"29,100",-,-,"24,818",1.17,300,1.03
2019/07/12,181710,NHN,-,"66,000","4,682",14.1,"80,873",0.82,0,0
2019/07/12,192080,더블유게임즈,-,"60,700","5,279",11.5,"28,402",2.14,350,0.58
2019/07/12,241590,화승엔터프라이즈,-,"14,900",284,52.46,"4,621",3.22,35,0.23
2019/07/12,267260,현대일렉트릭,-,"16,250",-,-,"41,804",0.39,0,0
2019/07/12,267270,현대건설기계,-,"36,700","4,585",8,"62,737",0.58,850,2.32
2019/07/12,271980,제일약품,-,"35,100",142,247.18,"12,576",2.79,60,0.17
2019/07/12,272450,진에어,-,"18,200","1,482",12.28,"8,873",2.05,300,1.65
2019/07/12,280360,롯데제과,-,"160,000","2,192",72.99,"183,085",0.87,"1,300",0.81
2019/07/12,284740,쿠쿠홈시스,-,"44,750","1,534",29.17,"16,568",2.7,560,1.25
2019/07/12,298000,효성화학,-,"163,000","6,412",25.42,"115,120",1.42,"1,000",0.61
2019/07/12,298020,효성티앤씨,-,"143,500","4,919",29.17,"93,276",1.54,"1,000",0.7
2019/07/12,298050,효성첨단소재,-,"123,000",-,-,"86,118",1.43,0,0
2019/07/12,300720,한일시멘트,-,"119,500","12,967",9.22,"209,463",0.57,"4,500",3.77
2019/07/12,006040,동원산업,-,"240,000","20,549",11.68,"289,909",0.83,"3,000",1.25
2019/07/12,004870,티웨이홀딩스,-,"1,890",344,5.49,"2,455",0.77,0,0
2019/07/12,015590,큐로,-,840,-,-,558,1.51,0,0
2019/07/12,003060,에이프로젠제약,-,"1,045",-,-,"1,152",0.91,0,0
2019/07/12,009310,참엔지니어링,-,"1,445",203,7.12,"1,277",1.13,0,0
2019/07/12,077500,유니퀘스트,-,"6,800",449,15.14,"6,917",0.98,100,1.47
2019/07/12,000300,대유플러스,-,906,27,33.56,866,1.05,0,0
2019/07/12,007460,에이프로젠 KIC,-,"2,630",-,-,"2,127",1.24,0,0
2019/07/12,011160,두산건설,-,"1,420",-,-,"2,680",0.53,0,0
2019/07/12,033180,필룩스,-,"5,740",-,-,"2,962",1.94,0,0
2019/07/12,012170,키위미디어그룹,-,162,-,-,263,0.62,0,0
2019/07/12,090370,메타랩스,-,"1,725",-,-,"1,515",1.14,0,0
2019/07/12,192650,드림텍,-,"8,010",739,10.84,"2,831",2.83,0,0
2019/07/12,092220,KEC,-,"1,160",13,89.23,"1,953",0.59,0,0
2019/07/12,003960,사조대림,-,"19,100","1,659",11.51,"37,327",0.51,150,0.79
2019/07/12,002140,고려산업,-,"3,230",160,20.19,"3,714",0.87,30,0.93
2019/07/12,000155,두산우,-,"74,800",-,-,-,-,"5,250",7.02
2019/07/12,000157,두산2우B,-,"77,700",-,-,-,-,"5,200",6.69
2019/07/12,000650,천일고속,-,"72,700",-,-,"43,299",1.68,"6,000",8.25
2019/07/12,001080,만호제강,-,"18,900",870,21.72,"55,451",0.34,150,0.79
2019/07/12,002840,미원상사,-,"43,950","4,298",10.23,"39,317",1.12,"5,000",11.38
2019/07/12,003415,쌍용양회우,-,"6,460",-,-,-,-,380,5.88
2019/07/12,003780,진양산업,-,"3,710",185,20.05,"2,724",1.36,100,2.7
2019/07/12,004060,SG세계물산,-,"1,070",33,32.42,973,1.1,0,0
2019/07/12,004080,신흥,-,"10,150",320,31.72,"9,094",1.12,200,1.97
2019/07/12,004450,삼화왕관,-,"45,700","5,327",8.58,"64,479",0.71,"1,350",2.95
2019/07/12,004540,깨끗한나라,-,"2,445",-,-,"4,593",0.53,0,0
2019/07/12,004545,깨끗한나라우,-,"17,000",-,-,-,-,0,0
2019/07/12,00499K,롯데지주우,-,"51,200",-,-,-,-,850,1.66
2019/07/12,005385,현대차우,-,"79,600",-,-,-,-,"4,050",5.09
2019/07/12,005387,현대차2우B,-,"87,800",-,-,-,-,"4,100",4.67
2019/07/12,005389,현대차3우B,-,"75,900",-,-,-,-,"4,050",5.34
2019/07/12,005390,신성통상,-,"1,305",52,25.1,"1,602",0.81,0,0
2019/07/12,005935,삼성전자우,-,"38,400",-,-,-,-,"1,417",3.69
2019/07/12,010955,S-Oil우,-,"62,800",-,-,-,-,775,1.23
2019/07/12,013700,까뮤이앤씨,-,"1,300",39,33.33,"1,319",0.99,20,1.54
2019/07/12,015890,태경산업,-,"5,900",584,10.1,"7,769",0.76,220,3.73
2019/07/12,019685,대교우B,-,"4,515",-,-,-,-,220,4.87
2019/07/12,021820,세원정공,-,"8,480",-,-,"42,284",0.2,100,1.18
2019/07/12,025000,KPX케미칼,-,"57,300","2,325",24.65,"89,874",0.64,"2,000",3.49
2019/07/12,033250,체시스,-,"2,150",-,-,"1,186",1.81,0,0
2019/07/12,03473K,SK우,-,"140,000",-,-,-,-,"5,050",3.61
2019/07/12,081000,일진다이아,-,"32,700",655,49.92,"8,710",3.75,250,0.76
2019/07/12,083420,그린케미칼,-,"3,680",128,28.75,"5,362",0.69,160,4.35
